SampleID	ZJTKAE3	ZJXC41N	ZK112BX	ZK4CK8Y	ZKFV71L	ZKVR426	ZL63I8R	ZL9BTWF	ZLGD9M0	ZLPRB8E	ZLPZS0H	ZLTUJTN	ZLYEM2C	ZLZNCLZ	ZLZQMEV	ZM7JY3G	ZM8YXDM	ZMBH10Z	ZMBVNFM	ZMS5W76	ZN0JE53	ZN3TBJM	ZN9YTFN	ZNDMXI3	ZOZOW1T	ZPDABJR	ZPEL6L3	ZPF36E2	ZPMBHPS	ZQFL1P3	ZQMVU4Q	ZR47VBL	ZRB0F6P	ZRLZ98T	ZTJ7L7Z	ZTLIFAS	ZTMFN3O	ZTTL3YH	ZTUO1AO	ZTXY83G	ZUL3S6O	ZUPAQVU	ZV14SIB	ZVBQY1N	ZVC4YUG	ZVGW5FI	ZVM4N7A	ZVNCGHM	ZVTCAK9	ZW61YGW	ZWCZHHY	ZWFDEY0	ZWHMV5E	ZWLGEWL	ZX52KVK	ZXSO14L	ZY1ZKJY	ZY7IW45	ZY9XQJP	ZYXQKWY
nRPLC_285.2072_9.6	125128.7543	187418.5847	78088.55789	190571.3	85883.35733	111887.5842	136308.1128	197202.1188	99926.59083	108304.997	71360.535	117710.2965	111519.319	127391.2739	122527.1415	92756.6875	112944.5713	217308.9429	114598.6764	100838.4	254162.1313	173172.7325	112183.6156	68622.96667	224987.646	243811.0983	173497.75	194517.95	148648.73	107729.2675	289009.6667	212148.3775	196217.501	102909.0133	295822.0833	67637.566	122478.8078	142704.9	131883.1	127365.0557	78077.60273	212698.1889	87496.205	156031.3567	137465.326	88023.70667	188220.3	153812.9786	119069.0967	91433.67875	75054.02778	120705.9888	78571.374	87279.52286	95356.76552	135613.1	154426.1214	275856.375	161901.3429	118235.8529
nRPLC_295.2279_9.6	147845.2714	264519.72	130474.6063	149407.4644	134291.0387	108539.5571	137838.9172	122850.1625	160827.9758	180674.382	118847.1614	114896.8222	75973.305	154399.9626	192536.7077	156055.0917	114605.2463	222279.0857	128216.0805	200598.3	184142.26	167065.309	202848.7438	186422.4667	161259.7752	79633.26	242664.85	162010.2525	143589.5	156934.75	245876.3	148733.59	139556.8955	99471.67333	111781.865	108333.108	118833.0822	148995.2	186318.1	124665.34	139411.75	198831.4667	90694.345	178788.26	166946.084	226993.8667	173604.3444	265819.9857	143400.0833	161489.4625	137192.9622	183746.9125	147482.06	201361.2714	146288.87	249872	225762.4786	139680.565	109141.9343	272138.8429
nRPLC_225.186_9.8	1128230.75	1083679.733	1198825.179	1979187.2	589948.5867	807180.2167	534838.7056	306566.1125	571520.8	1080646.39	354342.3714	623822.1826	279003.561	562537.0739	807473.6308	375214.5	569903.4	1960891.571	416823.9773	1525986	508196.5438	1555400.015	996082.0563	893292.6667	629509.9163	419044.2167	1194529.117	802748.425	1055465.7	1775715	8648091.667	972467.925	1272672.101	1051144.433	768859.0667	539835.44	896623.3	776705.1	1343615.5	622200.4286	568811.8545	971649	504638.6667	1760942.647	1124616.84	719996.6	1597943.967	803213.6571	947398.3667	389032.125	519738.4111	818933.7375	764372.12	1015889.514	821453.6448	1189061	1358415.086	1005749.808	960870.0857	1278918.214
nRPLC_343.2853_9.8	12624.95786	38794.354	15859.01463	11633.59411	42318.73933	11498.05096	18160.41611	15224.03	15104.46925	17056.711	11196.64729	4887.345957	31906.225	39902.3113	16836.23854	24652.96833	14678.61025	19153.92429	43552.67864	2301.252	16573.42813	18069.575	24096.7465	12458.0605	32006.9932	41186.25167	39839.05333	25922.8075	13622.7235	17942.8275	14310.37967	12428.49275	15919.109	43072.32667	27203.425	33811.486	30498.35778	4994.7635	5132.323	4386.020429	19901.51636	19543.65333	32579.86	17963.22687	12288.4242	24370.56	28285.53667	38659.97021	10784.15633	9448.292875	13919.02667	18717.155	19867.72	23637.18286	31392.13207	19017.86	21468.68357	17394.21975	14345.9	11927.27771
nRPLC_313.2385_9.9	32537.66571	51043.24733	43517.99632	17754.47311	36545.906	19919.201	78423.17	47474.69188	24152.91667	68149.433	53689.40714	30102.35783	37913.806	55563.72	60636.52231	64697.91583	32670.08	60852.75286	58719.47318	25578.91	58090.5525	37665.43175	28141.24563	71531.61167	60485.17904	46896.44333	48783.59833	56023.0475	51353.165	41933.73	32922.82667	54489.32	36155.055	19874.15667	20994.15667	46578.78	42498.75667	47351.855	23006.395	44574.50286	28641.45273	46492.52	19643.83	49670.46467	57084.622	49487.32333	40185.77333	29499.85786	29385.43333	34251.78	41000.52556	56263.225	29278.138	41371.14143	26772.68414	35454.86	25956.39143	34648.47917	28704.27571	38416.95143
nRPLC_395.1897_10	272378.4071	494251.4333	47338.81842	183899.8333	37844.61567	28536.94188	289385.4667	465525.2125	137006.8517	125256.376	175806.3214	71186.29213	69755.843	349068.8696	79220.68846	345181.275	312928.0375	182420.2857	118551.1491	151643.8	158511.9875	150417.6378	87271.90881	158287.0333	227757.9736	147402.8233	113924.555	50999.59	92331.22	16173.715	177935.2667	734920.65	475541.735	85656.90333	82238.415	223751	327619.3	261784.6	337783.65	224504.0429	106882.8682	169988.5333	164029.7667	231471.7	205136.46	280401	227807.4556	180112.1036	27030.53	440501.25	200083.4667	247553.3625	71765.64	81723.11286	47733.27759	341826.1	91413.95143	177093.4208	340545.0714	184320.4371
nRPLC_225.186_10	159247.7164	359708.82	334462.3947	328378.0744	101457.814	152921.075	157856.535	70399.42313	98908.68583	303912.8	156904.8814	91506.21739	71730.117	184474.87	137957.0031	124156.8433	149349.7025	460365.7714	194993.3605	309714.9	104662.1394	272338.4525	255446.7688	303665.8667	268632.2313	144706.9517	170031.7	199704.5	238671.53	265254.075	686616.6333	438603.075	273730.9758	141127.0333	273269.6	126703.114	233847.2722	263150.05	510304.95	103231.9829	94360.06455	209138.4667	176642.88	418916.0453	225726.58	213740.9	386930.91	357764.0643	170698.4267	162360.3625	222674.4289	183317.0625	154079.38	317243.0286	229743.3	165444.5	280564.5214	136440.3133	160471.3586	193525.4771
nRPLC_478.2939_10.1	685609.6143	1126016.607	1376662.242	1001279.356	866565.9667	1222481.513	1269448.517	988831	1027745.725	1479122	815628.7	1113895.965	1010336.06	1360554.739	1316356.754	1395514.533	774105.175	1358256.029	1537335.555	1254016	1642913.95	840714.03	1137118.125	995668.15	2228266.204	1178125.617	1292276.717	1823593.25	1140449.9	1377510.175	1509111	1278676.8	941035.7935	922040.8333	1028869.583	790888.64	817274.5	920785.35	1008386	1541158.257	1065101.645	1640755.078	1744526.5	712078.3667	844884.88	1021568.6	1654505.556	2258043.1	868991.7667	739662.4625	1600469.4	1361393.175	837048.16	728123.4	1045349.245	732560.8	1734483.071	1669480.025	1352419.1	1906668.857
nRPLC_528.309_10.2	26283.60143	44498.178	64947.44684	32772.61	38205.06733	71623.51333	54355.28389	45738.71438	29122.05167	76043.67	29104.7	57542.34913	11690.2548	51080.51609	43333.14	54058.2125	17922.68825	76785.52143	19057.85927	97502.83	117471.69	38272.1915	32535.33963	31900.55667	86384.1814	17124.34333	44562.44833	53955.1875	64821.6	64013.4	47751.09667	25570.1525	67940.07075	45161.33333	39455.99833	24339.768	11172.25078	47676.935	32821.07	68498.98429	32415.84818	73408.71778	31355.00167	40328.86533	30113.36	33827.65667	40936.35	42811.82214	45061.02667	32942.2875	30158.65	59573.32125	26980.546	26758.83429	28928.55255	91055.76	100795.8271	88407.88833	68421.32286	95900.05143
nRPLC_313.2385_10.3	234825.4571	318429.2	270263.7632	194610.5111	181758.2333	267020.8833	281443.5111	225016.9375	195701.875	300995.13	221858.5143	225103.1304	235006.27	321168.1217	306380.5154	205857.175	387781.0125	390358.7429	226972.8364	354763.8	285431.4875	314171.3475	282067.6188	418485.15	317516.4558	203000.7667	313861.1833	340902.375	268532.5	320443.375	364070.8	333350.25	184434.45	215719.3	426798.2333	272463.86	249167.7111	190334.4	300759.85	213591.6571	263770.1273	343026.2	172081.95	243197.1333	355397.96	388799.2	353116.4222	228030.0714	188198.7667	268417.6125	242919.9778	379258.0875	248684.78	366738.1286	234171.6069	335736	248383.8643	313610.075	302187.1429	340895.8143
nRPLC_377.2696_10.5	41293.12429	130981.5553	45888.05211	7431.930111	42957.69667	30345.77467	79749.25	111800.3438	44672.065	95545.546	87153.16	37655.18217	53530.71	147291.4796	157525.6908	119445.4775	61864.54625	114239.5286	90268.48727	52068.96	102489.22	84306.27	53028.21313	166983.8667	87435.84088	28871.625	79741.00667	116176.18	73427.425	52766.16	46154.96333	148275	40275.3965	8093.797667	21599.025	80643.37	32542.76111	78427.385	50629.905	42968.58143	52209.82636	81481.71111	13500.48833	69848.83067	70637.2	105859.1333	49560.11667	25231.43414	25067.07	93487.69125	44578.65444	221247.05	48191.22	57621.07143	32692.48793	109797.3	17851.32571	30914.20333	28211.13429	57773.47571
nRPLC_267.233_10.6	1075754.093	773871.4267	1164051.816	941667.3444	710199.78	990214.1292	765782.75	552774.0313	580625.9167	673629.38	341324.3714	1060522.122	454250	527481.287	829503.4692	460892.275	619439.2	1400849.3	429559.5455	1107103	637044.2125	1350886.703	750453.8625	864883.0667	884413.7993	571664.1667	987521.3667	726922.7	794358.4	814567.775	1681211	775330.4	1067556.452	896682.8667	825450.9167	395817.54	932608.5778	867566.85	1128811.95	830836.6286	824149.3909	794618.5333	548763.3	996381.0067	859136.48	591145.5667	1045247.944	606185.05	817900.6667	450880.8	665559.1444	932920.2625	959895.84	803332.4857	780733.6655	1447935	1327453.071	1148690.108	1311964.929	1988846.143
nRPLC_512.2683_10.8	103222.1914	156963.732	145192.8068	219070.5678	217550.7433	162334.7638	336516.1578	402662.125	130642.5525	355612.13	178107.9421	341893.8865	180003.215	101669.0296	82606.76462	204889.4875	251984.3488	313366.9429	131572.7259	117218.8	124049.5644	161735.9315	74297.235	89724.69333	420287.104	353549.8	584571.7	129909.465	134777.52	168992	48533.92667	986733.525	359435.2	121332.3	286935.4667	342935.52	272704.3978	118564.8	70863.07	210084.8743	71817.97545	197473.5856	866399.3667	65707.88333	34231.714	55042.43	103503.3944	78353.82657	123152.9	63531.41125	95760.46778	173153.05	128463.138	89027.73857	205514.0441	49414.09	109022.2607	75377.185	1199335.877	144841.1586
nRPLC_295.2642_11.1	411643.2929	374551.5667	561023.8526	376670.98	292202.5267	338191.8708	364118.2111	239261.7313	229690.6608	424808.33	153448.7207	396170.4913	184838.407	242837.0539	310870.3	185086.3042	258400.8188	686052.4286	221460.08	378960.6	265726.975	503462.8925	297351.7938	366092.55	441955.2158	256432.6	396409.55	287563.625	334260.7	380709.675	841107.5333	335425.55	397556.4775	265657.7	516153.2833	177230.03	378001.2667	323601.05	573975.7	262327.9	282935.0909	414784.7778	262750.8167	461883.42	406564.24	341801.7	533090.5	378969.7214	298041.5333	199772.2375	256363.1778	381513.625	425098.5	338433.1	430051.2966	622505	545568.7857	491068.725	492442.2286	819593.7143
nRPLC_357.2801_11.2	51686.66286	38948.86667	71702.87579	67541.00444	61318.12133	65118.7825	62134.265	45238.8775	45100.8525	69360.153	27503.735	79111.54174	44005.334	40983.78739	35272.51231	47054.64333	77012.97375	71854.32143	70320.81864	65357.22	60231.62438	71658.91075	50519.02875	40750.79333	93680.85916	42050.81333	43258.74833	94411.8325	53883.2	55667.57	185906.0333	59066.11	53666.12075	39670.78667	62572.01	33182.85	84521.88	52304.375	148543.35	47510.09571	83627.35909	95628.47111	37501.97333	95649.15067	44880.948	57527.60333	99194.64556	57998.37143	33008.61333	39781.7475	72720.14222	79878.885	72777.568	42901.80286	78727.40655	141957.5	122549.0421	55930.7475	73224.06	76135.39286
nRPLC_619.2888_11.3	450348.2786	597088.6333	630849.6	389317.7111	942436.46	633650.7667	866212.1	560300.025	300072.4917	670293.11	408277.8214	553730.8739	451835.43	428433.687	560673.2615	833206.775	757619.1	578546.9571	517357.1773	402276.9	1576181	922709.765	444740.4688	668557.3833	811310.4412	877362.9167	319234.5833	1249578.725	778528.05	921815.3	897992.4333	809760.125	520698.735	412697.2	894321.45	538974.16	450209.3889	561420.8	343223.85	599050.4	486671.9	829395.1667	637208.6167	639655.28	566000.92	409874.1333	532664.9444	537154.0429	471624.2333	564412.975	1006686.878	1056872.388	700099.42	504770.3857	409168.5034	382434.3	822954.9429	734604.275	967731.6714	675388.2143
nRPLC_441.3947_11.3	79741.43286	145986.9267	100666.3295	11912.88811	125409.802	56016.77458	116793.0311	144676.005	106891.7733	283901.739	138173.9221	41616.42783	84741.781	92092.03522	147203.49	352523.7083	86668.6575	96055.95143	208523.9273	65595.58	96426.12813	103133.0485	206235.09	258384.5833	87067.25756	75008.97833	122424.1917	166264.0725	167929.7	211714.525	71560.37333	82386.2975	56551.82065	46610.18	36623.3	163852.616	121556.7489	94483.255	62846.25	123643.7886	154293.5455	293230.0222	87544.68333	119485.4387	563424.1	408332.6667	80669.68444	85046.59286	100249.5133	134610.5875	93046.57333	83147.0725	77116.318	247797.3143	194671.3193	111367.8	107567.93	58991.70833	100871.9757	153894.5857
nRPLC_311.2957_11.4	181888.9071	144085.482	227490.4684	164171.5611	200666.792	86715.55417	169604.8756	95648.69188	163491.9033	164418.213	83097.62	125227.7765	350068.145	143345.2565	87217.50385	115792.0342	166134.3263	229144.7714	149901.2605	82156.63	124190.4656	164684.1233	112922.4231	146755.5867	255919.9291	389565.5167	204124.7333	170563.175	109244.515	280795.425	247819.5	134385.0725	144844.475	125223.75	482129.0667	100100.228	253572.7	114702.15	105593.05	78259.50429	192521.9218	227019.4333	501411.35	156019.1853	191584.28	227135.5667	368400.6889	461795.3857	144301	89142.165	194646.5833	119011.4438	205513.78	175498.5857	205201.9483	230185.2	259879.5714	266785.9917	184351.7214	171506.9671
nRPLC_359.2957_11.5	25768.12	35201.356	45287.44421	24170.62778	38014.21	37086.05833	43437.97167	39209.03813	24508.99325	44704.079	22014.41143	44203.91609	18486.03	25975.8087	24364.47385	40727.01583	37717.49625	37184.41571	20033.34591	45962.79	46078.63625	46254.00025	30043.2	23554.42333	65845.28076	19926.90833	29142.37833	37673.195	42681.09	36005.9825	43246	34097.025	27832.58925	30734.09333	47278.01167	23227.694	27823.78667	31911.095	58480.045	27706.70286	36406.43091	65649.70556	23125.87833	58716.08667	27038.796	36826.98667	38497.51889	32323.45279	27055.2	37440.69	26072.62556	44931.275	34061.832	31452.23571	33074.626	63621.96	85460.87786	35216.58083	41896.60286	62981.58
nRPLC_335.2957_11.7	18399.53886	23217.1082	29970.03105	18729.66244	20106.99113	18090.29004	24593.80072	18807.13031	14179.5085	30180.496	14275.03014	21121.33743	12266.172	13796.60239	22278.70462	22120.62633	17888.70613	30599.59	16097.88995	33401.42	23386.7525	26088.97405	22069.35806	24430.98267	39135.80311	8943.115833	19700.55333	32264.2075	24480.78	21864.4075	47702.77333	26471.0325	16099.41818	17612.72	23320.82167	11472.1874	20281.34167	20596.33	31020.02	14238.51857	20360.73836	38729.10444	15943.29833	26068.634	17951.8102	22031.91333	29460.16667	24263.11029	13274.39767	21930.05	20437.33444	25987.40375	27350.552	22513.53629	26209.52021	37720.61	46258.32429	18239.82792	27322.12286	79752.44
nRPLC_597.3048_11.9	12775.41264	27199.36733	14308.55753	21966.53389	28351.66907	16870.79214	19337.5425	8958.325563	6955.619417	24255.2175	20588.53757	11056.388	35363.018	23265.85435	36700.67769	12737.42192	11870.3805	17441.19286	57038.48182	10935.88	93967.6975	65210.30175	37146.34438	9289.211	34485.5724	29080.66783	9745.9315	57079.4925	12985.265	42438.3	25402.77667	24241.2025	19909.78145	13521.19967	26330.27317	9995.1558	20733.78533	7692.666	9949.886	11889.31057	24819.20027	49519.96667	22119.209	25642.70667	43485.646	29782.18333	57455.96222	45888.94571	21344.26433	6771.125375	30200.77889	48599.0335	21928.9402	37980.2	26615.572	12806.5	40512.35429	34094.80667	21707.57871	41030.56857
nRPLC_297.2799_11.7	40779.58	39189.94267	62659.73	38702.74778	36418.24333	36417.00667	49006.48222	30801.71438	31122.07083	46336.605	25011.91929	42878.33391	25526.386	23815.98826	32510.31385	29072.77667	34116.22625	69752.6	26168.70318	46043.88	37032.02938	46620.479	31148.67563	33047.67167	63018.80632	37524.80333	45523.63833	45505.37	32201.165	45874.185	93858.52	45900.585	44164.9387	38038.62	67838.46333	24518.692	47093.17778	32342.25	43008.335	33541.55429	33037.52636	52620.65444	38421.23333	37992.758	28916.02	37989.56667	59216.5	50564.10357	34832.67333	27782.62375	36684.13889	41133.5275	53191.348	29664.86143	41381.71552	91901.56	64308.25214	47236.70333	57619.38	73860.93
nRPLC_309.2801_11.4	874295.2143	1046262.653	1587676.832	1056756.667	864498.8067	692283.9375	1014941.3	961349.85	510960.7333	1207954.34	570278.6357	776395.6348	629965.34	741984.2	948782.8385	801541.1167	923117.725	1727724.514	788470.3091	984807.2	701583.7125	1069619.515	975656.9313	937083.4833	1228661.254	525300.9	1052672.317	1048082.125	1002214	1030004.975	3309443	959845.575	700318.445	723368.9333	1162012.583	635469.68	1080866.189	866675.95	1558707.5	546068.8857	686031.5273	1506775.056	820300.95	956099.42	820040.02	1232799	1478076.378	1209069.286	892080.3333	677807.2875	745304.6556	992065.3875	1206583.58	984185.7714	1290570.538	1798144	1570120.993	732982.9333	1102833.557	1909365.186
nRPLC_415.3217_11.4	378250.8357	452138.1333	229625.5421	286949.4222	323110.3067	308496.0875	351323.7278	490763.0313	260580.6417	359716.54	249060.0786	257689.7478	325245.11	389806.2261	370367.0538	308794.7917	384006.2	242564.7714	502025.6864	423215.4	548292.9563	286190.4575	358684.6813	316669.4167	371451.1778	442245.5167	350265.3167	423328.775	478281.6	320063.8	418508.1333	470466.3	194504.17	291994.2333	217555.7	501401.18	273868.2	452221.65	288797.25	211705.4714	463216.7091	296952.9778	243628.7667	354789.9267	292257.12	413838.5	368596.0444	295937.6857	385475.2667	270093.3375	216691.4111	293408.925	355760.66	317284.3	310937.3241	389718.2	419997.5286	459349.8583	331635.0857	269691.1714
nRPLC_333.2799_11.2	42202.39	49321.13867	72372.76474	37247.70667	47026.83133	56822.10542	57601.51389	46828.24	28948.49917	61143.627	27049.73929	59158.02739	18954.0903	46410.6813	36522.17538	43946.25	48051.29875	72761.05143	28566.88182	66374.96	54483.00188	71388.159	40653.90063	39973.52333	85637.79015	25138.97667	47478.54	52681.8725	51855.675	49909.2425	87319.46667	46489.33	35796.307	50263.23333	48974.90333	22224.152	26315.64	56251.195	60893.3	43339.96429	51567.20182	94678.97778	33051.19333	72794.48467	40708.47	51980.35667	52687.27889	44408.44714	32643.55333	40326.44	31491.58778	54223.6925	53839.072	43646.48714	48432.9331	108902	106904.3029	55822.9275	72087.68143	107566.7529
nRPLC_441.395_11.2	33731.60571	69966.786	41366.65789	5021.171956	50212.982	24629.62992	52031.48222	76265.31688	44967.83475	135312.388	58221.72643	17112.993	40003.207	44805.05696	62958.38692	176765.2783	41361.6925	40041.00857	100613.2786	30612.49	42291.34438	47391.82175	90866.73625	128557.915	38282.19595	33196.28833	53550.62833	78815.0475	79519.185	82289.485	32089.1	40549.725	25093.58975	21609.21333	10996.512	79981.268	57084.73667	35421.37	23947.355	62381.88286	73651.82	145125.9611	35758.54	59041.91867	299442.08	207757.4667	30247.07444	35748.50143	42003.96	58692.48125	42662.42778	39516.52	31546.9016	109050.8386	76787.80897	52937.01	47832.91786	22069.29917	41012.41429	62003.92857
nRPLC_409.3322_11.2	17092.11821	32355.37467	24436.93753	1940.480278	13969.5478	7380.487583	37478.03611	32844.975	8674.36225	35753.652	40554.10857	22016.37909	24911.826	24961.21043	50844.86538	55682.79667	17862.09313	34236.46143	55322.30045	19620.26	31123.03188	17772.85063	26602.82813	47645.94333	24459.54732	16617.86883	18351.46367	28072.4825	31208.65	25127.8025	20261.51	37421.0825	14693.8455	4236.556333	5480.2215	27312.17	11565.49278	37741.905	21346.185	26064.52286	26645.69273	31689.24111	7624.1025	32268.816	36044.056	61558.59	17410.51222	8562.131429	14809.38667	24389.07375	22155.91667	51643.39125	8243.7894	34702.22857	16516.01534	33975.85	12230.45979	10413.85692	7193.395143	28868.23143
nRPLC_297.2797_11.2	26798.69071	29059.288	33354.59632	22043.52189	23463.34	14772.90225	27316.49	20407.71938	23760.58425	31884.069	20198.17071	21451.95565	35992.925	23137.17	18803.321	27827.46917	29495.78125	39034.18	26685.66364	21561.74	23665.96313	24908.02075	20949.28013	45054.09667	37083.52593	47611.84	26736.52667	35875.75	24191.405	42019.6125	45417.04	23025.2125	20265.74525	18794.35667	54649.20667	20525.238	33916.53889	25399.075	26713.385	15230.43871	38693.21818	37118.85	48161.45667	31528.462	39857.73	44617.24667	49987.75889	62063.47714	21689.68333	18648.7125	32352.64333	25786.79625	28839.156	41180.78	36170.20862	40433.69	40349.85429	33577.78	29847.52286	31261.21857
nRPLC_439.3792_11.1	39713.31357	62086.216	48546.98368	6012.246556	36056.96867	18169.26792	60045.41667	54758.92938	43507.48267	105919.339	59329.43071	18886.49309	40666.834	43535.91565	65324.01077	111187.3	47220.84375	50413.63429	85544.27	45423.42	51771.3875	29425.33998	63575.65813	119724.0617	50416.86982	30403.28833	36415.905	62512.39	73909.59	67528.8375	38445.28667	46450.7425	25492.41328	17364.32667	14455.68367	53665.526	40769.47667	59752.045	38070.26	53913.79286	53699.18091	85044.74667	26109.22667	58396.79267	127131.182	134521.88	35100.71556	33597.02214	36519.44	64075.56	47539.07889	38962.54375	26778.63	83235.88857	56875.95379	44118.49	36175.02643	21352.77542	30701.00714	61991.45857
nRPLC_307.2644_11	1164053.493	1556063.087	1795698.226	1136992.833	1128873.98	1046826.758	1195311.622	919684.1125	647731.7917	1862210.93	864085.6714	1049022.539	486624.8	937706.3043	1237891.154	906420.55	1004479.475	1932749.571	824978.0364	1775933	929105.25	1325872.168	1081938.25	1476534.817	1419100.881	499649.6	962066.15	1091480.875	1371024.15	1087679.975	2512023.333	1462321.625	1068806.105	779362.1333	926007.8667	742652.18	950037.6556	1245761.55	2153516	873801.7571	739546.1273	1373397.322	721128.45	1545492.313	944466.36	1248019.3	1310053.056	1311116.414	831831.4	1305279.45	1025977.633	1323671.65	1427224.3	1275781.671	1356455.548	2126069	1940857.071	727021.2583	1282115.5	1905382.971
nRPLC_455.2472_11	117351.865	186078.9067	106596.7347	116756.3356	306245.2867	167232.9633	383766.3389	508550.5813	73078.475	442446.57	237482.2714	447736.6783	174538.63	263280.7826	246704.52	230882.5675	136554.3375	521797.1857	362577.5	129285.1	84643.9875	183301.0138	116210.97	78921.97333	422697.1777	277833.8183	255194.4167	159802.9075	136152.52	224894.195	251314.1333	755713.075	428048.093	207634.0667	210978.2167	351131.26	85914.94444	63712.13	74616.665	268254.4143	146848.5791	643127.7889	171818.1333	80530.336	19835.684	44358.87333	237811.9444	113385.2221	167699.3033	99164.15625	61722.00444	336918.7038	144006.67	348592.5714	366562.6759	232850.5	150993.0843	128349.9825	565567.4171	251484.0286
nRPLC_355.2852_11	13884.27264	27350.636	63713.72842	2158.497622	6489.711267	10188.64488	33561.02	12452.65869	11363.02292	32393.816	17863.56357	11490.1773	35350.386	65131.69957	18047.47923	13269.56308	38708.20125	26361.09143	13750.41523	16361.66	35630.9075	15370.87338	8943.112563	48150.10833	21941.76211	17773.46883	32909.23167	22865.09	17566.975	37189.1175	23168.85333	62318.5	5734.505	9959.663667	58764.50667	29203.972	21399.76556	8695.6865	36081.865	11809.996	48827.73455	30698.77222	6102.627	19762.23727	31684.042	84637.53667	20811.64667	18974.6865	5591.376	19585.00375	18576.44889	40015.97	14094.5428	29714.18429	18103.314	25065.18	15585.20929	11732.57242	13927.27814	37840.98143
nRPLC_331.2644_10.9	918796.0857	1338234.08	1526399.121	797660.8222	957658.4	1334151.046	1091705.406	939729.9063	506396.3	1291077.06	533937.2357	1136050.357	458949.86	872891.1261	760576.6615	706592.0583	1052718.588	1526523	455473.9773	1692728	1189019.788	1592690.238	833083.3125	764660.45	1407926.724	536694.5667	730434.5	828742.025	1430581.3	1032003.825	1486529	864261.975	873001.28	831798.8	1085448.5	589783.1	580351.9333	903659.5	1328120.5	901383.6143	816376.7273	1366815.3	658523.35	1579924.647	763010.14	924730.3	826890.4444	1022425.314	722562.4	1050600.85	653624.7444	1167834.038	1153942.9	1260075.829	875090.3931	2087235	1859457.143	854744.7333	1153970.5	1529908.5
nRPLC_355.2643_10.9	50255.88	22188.49467	60145.53316	77952.30111	64903.44333	76712.56417	36052.99222	25004.50188	48865.06167	31184.444	13038.38093	58490.38565	57071.322	19727.42739	15528.89946	20452.11667	92377.3175	50161.21286	41907.48136	51570.05	47776.93	64716.3965	39577.39563	20463.45	78210.9357	39691.24667	35378.275	108867	36637.57	50346.2275	152863.9667	47433.8125	30234.997	41712.64667	36095.16333	20958.906	57075.21889	29191.91	81688.075	44507.73714	109173.8509	80522.42889	31421.835	62622.22533	31299.802	45654.64667	78904.39444	35452.7215	19974.69667	18778.41375	84146.51556	56988.24125	90535.612	30848.31714	68695.98207	142146.7	115050.265	47532.22667	59436.26714	31005.94857
nRPLC_415.3217_10.9	66681.84429	56385.934	46847.47789	40485.66889	34075.33333	31206.50375	43219.40389	59099.885	62500.09417	38525.9	60862.025	43299.47391	77416.504	92230.2787	40501.52615	59200.74583	81427.48375	48148.49286	60165.21182	45411.99	54082.69813	34598.4005	38369.45357	55994.80833	93013.13342	50446.46167	35484.48333	29954.9825	38481.61	29115.7375	31014.03	66572.855	49429.28425	42513.95667	43712.065	61849.876	80857.05333	83215.33	43567.935	52947.33143	66256.09818	49584.81	74477.98	71225.29267	56594.878	79558.49333	60003.71667	83051.77643	29304.03333	82481.3275	63770.33778	66514.335	28698.288	36738.70286	31728.88	24370.9	21450.715	37403.59417	66154.19143	66302.02
nRPLC_385.332_10.8	9012.131786	15066.67847	13227.03511	1546.7284	19960.70973	5245.243854	28573.11689	22395.21606	13704.90221	26057.4712	19187.71271	7207.052843	15724.72391	22729.28083	33515.97569	78259.14083	22379.99775	11549.54557	58779.08045	10244.54	26906.02238	10648.84015	18939.91319	36888.56833	16459.23158	30745.30817	13800.42383	18518.88775	24951.57	18206.0265	12976.145	7701.433	11001.75523	1907.085333	2345.719333	23023.486	13291.56578	26741.705	4533.454	29197.64057	31137.50818	19617.20522	5139.047267	16915.8964	21616.468	43601.33667	10102.74567	13387.59547	18359.11433	18188.665	15339.22622	19961.13751	3915.6014	26609.31429	14796.87409	26557.63	7474.847964	10857.59392	5217.843143	27693.61
nRPLC_305.2486_10.7	1444349.621	1861018.867	2122346.263	1308574.5	1546561.067	1689722.929	1611782.278	1137541.038	1019445.308	1572850.5	951875.7	1534867.37	765455.39	1603047.209	1298820.346	1070042.45	1567663.788	2303832.429	976762.6591	2183617	1311139.594	2232810.025	1664390.719	1353779.783	2059824.91	885940.5667	1544131	1659353	1768377.2	1681299.75	2835048.667	2012464.25	1446959.3	1419258.333	1285919.983	926550.3	946873.2444	1799300	2047867	1544471.857	1389214.664	2031249.111	992794.4167	1986573	1277570.66	1478575.667	1664014.333	1482551.079	1118953.233	1442806.5	1358836.889	1463759	2117866.8	1580646.829	1546613.7	2673727	2445571.714	1403942.233	1899596.286	1896714.714
nRPLC_508.3404_10.6	103783.9693	127826.96	140116.6311	88741.55444	115076.0067	132466.1788	142409.5606	110512.6481	119043.3017	114641.974	117150.9443	124396.8574	172116.25	126988.3639	165605.2462	118583.8342	110435.0025	142059.3186	126381.7114	134981.8	149435.1731	113695.5098	186018.7563	114649.865	175391.7577	88423.32	127529.9117	215570.875	137643.4	132470.85	145968.8	163746.05	79842.33	135475.1667	129380.2433	103315.592	134341.53	97835.27	98428.555	139757.1329	139724.6909	145849.3422	113112.8	117444.8613	131861.832	132621.1433	237363.2	195782.4929	131553.1333	128754.8288	148794.2978	150051.76	165636.72	76611.38	176753.0283	104070.3	199061.9414	153673.6583	118920.5743	151735.3314
